title,company,location,job_type,url,link,source,score,skills,posted_at,posted_text,scraped_on,scraped_time,run_profile,job_window,scraped_at,status,notes
Business Analyst,Scoutit,"Bangalore Rural, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390914311?position=10&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=3TxonaayEdH6AHhrq760rQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390914311?position=10&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=3TxonaayEdH6AHhrq760rQ%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Bangalore Urban district, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390921235?position=3&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=OxVbHd6CCFyrX2XMxmQxNQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390921235?position=3&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=OxVbHd6CCFyrX2XMxmQxNQ%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Bengaluru East, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390913342?position=9&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=RgQiieea9oah2a95lf3U0g%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390913342?position=9&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=RgQiieea9oah2a95lf3U0g%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Bengaluru North, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390925199?position=21&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=kKvSyDvOVT%2Bi%2FOM1NCq7ZQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390925199?position=21&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=kKvSyDvOVT%2Bi%2FOM1NCq7ZQ%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Bengaluru South, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390915319?position=49&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=RoQdA0oAD%2BVgzHrYh0xp%2FA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390915319?position=49&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=RoQdA0oAD%2BVgzHrYh0xp%2FA%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Spectral Consultants,"Bengaluru, Karnataka, India",Internship,https://in.linkedin.com/jobs/view/business-analyst-at-spectral-consultants-4392635527?position=34&pageNum=0&refId=SAsikREflPqwMvG1YWTFnw%3D%3D&trackingId=UoAvE%2FJC1Sue%2FqBjkN6JIg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-spectral-consultants-4392635527?position=34&pageNum=0&refId=SAsikREflPqwMvG1YWTFnw%3D%3D&trackingId=UoAvE%2FJC1Sue%2FqBjkN6JIg%3D%3D,LinkedIn,3,,2026-03-27,2 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Kaseya,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-kaseya-4390785006?position=51&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=owo%2BE059x923yHh%2BW1l2dg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-kaseya-4390785006?position=51&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=owo%2BE059x923yHh%2BW1l2dg%3D%3D,LinkedIn,3,,2026-03-26,15 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Rubrik,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-rubrik-4381402229?position=42&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=Mor3bGsbMKlBTmXkTfKvlg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-rubrik-4381402229?position=42&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=Mor3bGsbMKlBTmXkTfKvlg%3D%3D,LinkedIn,3,,2026-03-26,19 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,People Prime Worldwide,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-people-prime-worldwide-4390902881?position=16&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=lLHyDCCa9sMo0CpdE0cTqQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-people-prime-worldwide-4390902881?position=16&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=lLHyDCCa9sMo0CpdE0cTqQ%3D%3D,LinkedIn,3,,2026-03-27,6 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390915318?position=25&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=FzVb%2FzkL8yJYeZylb%2FBCdg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390915318?position=25&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=FzVb%2FzkL8yJYeZylb%2FBCdg%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,HSBC,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-hsbc-4390879016?position=39&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=OWIzoWm2iX8VyiqQR1IeBw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-hsbc-4390879016?position=39&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=OWIzoWm2iX8VyiqQR1IeBw%3D%3D,LinkedIn,3,,2026-03-26,22 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,AstraZeneca,"Chennai, Tamil Nadu, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-astrazeneca-4390751256?position=48&pageNum=0&refId=8%2FenLEcfCmIWUnn3dVuEuQ%3D%3D&trackingId=kfCE0F39PbPVK7rnjNYORw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-astrazeneca-4390751256?position=48&pageNum=0&refId=8%2FenLEcfCmIWUnn3dVuEuQ%3D%3D&trackingId=kfCE0F39PbPVK7rnjNYORw%3D%3D,LinkedIn,3,,2026-03-26,19 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Delhi, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390923198?position=12&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=q60RNM9xhiloYhB9QqZtQQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390923198?position=12&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=q60RNM9xhiloYhB9QqZtQQ%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Tech Exactly,Greater Kolkata Area,Job,https://in.linkedin.com/jobs/view/business-analyst-at-tech-exactly-4390911169?position=40&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=mK4ZMjB1NgWmS%2BaPID%2BmeA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-tech-exactly-4390911169?position=40&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=mK4ZMjB1NgWmS%2BaPID%2BmeA%3D%3D,LinkedIn,3,,2026-03-27,3 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Louis Dreyfus Company,"Gurgaon, Haryana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-louis-dreyfus-company-4390924869?position=8&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=ZItaOITa012BGbOypVC5Rw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-louis-dreyfus-company-4390924869?position=8&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=ZItaOITa012BGbOypVC5Rw%3D%3D,LinkedIn,3,,2026-03-27,1 hour ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Louis Dreyfus Company,"Gurugram, Haryana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-louis-dreyfus-company-4390935071?position=7&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=8ypGoKu4wfLHsk9eoMSj2w%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-louis-dreyfus-company-4390935071?position=7&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=8ypGoKu4wfLHsk9eoMSj2w%3D%3D,LinkedIn,3,,2026-03-27,1 hour ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,TP,"Gurugram, Haryana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-tp-4391117653?position=4&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=hKN2E3P4p770x2tgjTzfwg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-tp-4391117653?position=4&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=hKN2E3P4p770x2tgjTzfwg%3D%3D,LinkedIn,3,,2026-03-26,19 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Gurugram, Haryana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390916254?position=11&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=Ybzr0tq06Jc%2BKiX4YH6q8g%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390916254?position=11&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=Ybzr0tq06Jc%2BKiX4YH6q8g%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,NBITS IT Company,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-nbits-it-company-4390799206?position=59&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=7C9Uf6pLJk9WhNYyM5M09w%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-nbits-it-company-4390799206?position=59&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=7C9Uf6pLJk9WhNYyM5M09w%3D%3D,LinkedIn,3,,2026-03-27,9 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,ZöTok.AI,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-z%C3%B6tok-ai-4390931873?position=6&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=vagNjpgg76hBLLiIXd3INw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-z%C3%B6tok-ai-4390931873?position=6&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=vagNjpgg76hBLLiIXd3INw%3D%3D,LinkedIn,3,,2026-03-27,31 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Live Connections,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-live-connections-4390915325?position=27&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=dG2miS4aH26FZgk2w1YqCg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-live-connections-4390915325?position=27&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=dG2miS4aH26FZgk2w1YqCg%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,TerraGiG,"Hyderabad, Telangana, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-terragig-4391095068?position=30&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=WKVIlKXdUgSZwroS87XLyA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-terragig-4391095068?position=30&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=WKVIlKXdUgSZwroS87XLyA%3D%3D,LinkedIn,3,,2026-03-26,21 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Flexiple,India,Job,https://in.linkedin.com/jobs/view/business-analyst-at-flexiple-4391528681?position=38&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=mELecVevX8D1lM7YguBl%2Fg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-flexiple-4391528681?position=38&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=mELecVevX8D1lM7YguBl%2Fg%3D%3D,LinkedIn,3,,2026-03-27,7 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,People Consultancy Services (PCS),"Mumbai, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-people-consultancy-services-pcs-4390921713?position=48&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=nPgm2f7Q7KJlHCEgTNzaGA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-people-consultancy-services-pcs-4390921713?position=48&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=nPgm2f7Q7KJlHCEgTNzaGA%3D%3D,LinkedIn,3,,2026-03-27,3 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Chalo,"Navi Mumbai, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-chalo-4391305118?position=2&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=pe1X%2B225qq%2BO4heiAsBK5A%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-chalo-4391305118?position=2&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=pe1X%2B225qq%2BO4heiAsBK5A%3D%3D,LinkedIn,3,,2026-03-26,15 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"New Delhi, Delhi, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390925185?position=15&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=WQHmGbYe2M2N9zNkE5jgqA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390925185?position=15&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=WQHmGbYe2M2N9zNkE5jgqA%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Noida, Uttar Pradesh, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390925184?position=36&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=imBlJHK8L1HUCLBS1pIevQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390925184?position=36&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=imBlJHK8L1HUCLBS1pIevQ%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Zuplon,"Pune City, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-zuplon-4391108575?position=14&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=SRgW19f9w3a4%2Bd1RM1s%2F3A%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-zuplon-4391108575?position=14&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=SRgW19f9w3a4%2Bd1RM1s%2F3A%3D%3D,LinkedIn,3,,2026-03-26,19 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Ecotech IT Solutions Pvt Ltd (a Weiss GmbH company),"Pune District, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-ecotech-it-solutions-pvt-ltd-a-weiss-gmbh-company-4390910071?position=46&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=47qaL2%2BMkQczy%2B1ZJR%2F4Kw%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-ecotech-it-solutions-pvt-ltd-a-weiss-gmbh-company-4390910071?position=46&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=47qaL2%2BMkQczy%2B1ZJR%2F4Kw%3D%3D,LinkedIn,3,,2026-03-27,7 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,hackajob,"Pune Division, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-hackajob-4390924115?position=31&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=9nyvr4ls6DGBOLQVS6mqjQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-hackajob-4390924115?position=31&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=9nyvr4ls6DGBOLQVS6mqjQ%3D%3D,LinkedIn,3,,2026-03-27,5 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Lear Corporation,Pune/Pimpri-Chinchwad Area,Job,https://in.linkedin.com/jobs/view/business-analyst-at-lear-corporation-4391586156?position=5&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=vrfK9%2BmkdQZKxLDdiFhnww%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-lear-corporation-4391586156?position=5&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=vrfK9%2BmkdQZKxLDdiFhnww%3D%3D,LinkedIn,3,,2026-03-27,38 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Scoutit,"Surat, Gujarat, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390913334?position=44&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=e95%2ByalwqrJbrPZ4gM6jgQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-scoutit-4390913334?position=44&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=e95%2ByalwqrJbrPZ4gM6jgQ%3D%3D,LinkedIn,3,,2026-03-27,4 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst,Nirmal Industrial Controls Pvt Ltd,"Thane, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-at-nirmal-industrial-controls-pvt-ltd-4392608020?position=2&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=svqtEYD%2FGZeTvoFJuLeDCg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-at-nirmal-industrial-controls-pvt-ltd-4392608020?position=2&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=svqtEYD%2FGZeTvoFJuLeDCg%3D%3D,LinkedIn,3,,2026-03-27,28 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst - Digital Analytics,Commergence,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-digital-analytics-at-commergence-4390920952?position=13&pageNum=0&refId=DfsEqQ%2FGEo6JMVIkAVk86w%3D%3D&trackingId=KkqFI3zR9U9SsiUYjz470Q%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-digital-analytics-at-commergence-4390920952?position=13&pageNum=0&refId=DfsEqQ%2FGEo6JMVIkAVk86w%3D%3D&trackingId=KkqFI3zR9U9SsiUYjz470Q%3D%3D,LinkedIn,3,,2026-03-27,2 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst - Healthcare,Cognizant,"Chennai, Tamil Nadu, India",Job,https://in.linkedin.com/jobs/view/business-analyst-healthcare-at-cognizant-4380989680?position=60&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=2mEEA6Puqajt7K%2FODaY6jQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-healthcare-at-cognizant-4380989680?position=60&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=2mEEA6Puqajt7K%2FODaY6jQ%3D%3D,LinkedIn,3,,2026-03-26,21 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst - Loan IQ expert,BNP Paribas,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-loan-iq-expert-at-bnp-paribas-4343174173?position=20&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=yqTBS7pACRNX60de32W0QQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-loan-iq-expert-at-bnp-paribas-4343174173?position=20&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=yqTBS7pACRNX60de32W0QQ%3D%3D,LinkedIn,3,,2026-03-27,56 minutes ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst - Payments,Cognizant,"Bangalore Urban, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-payments-at-cognizant-4380095311?position=34&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=kJuA134hzucNnZ%2FNF7UNhQ%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-payments-at-cognizant-4380095311?position=34&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=kJuA134hzucNnZ%2FNF7UNhQ%3D%3D,LinkedIn,3,,2026-03-26,17 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst - Reference Data,Millennium,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-reference-data-at-millennium-4371527881?position=30&pageNum=0&refId=DfsEqQ%2FGEo6JMVIkAVk86w%3D%3D&trackingId=klR0DfinqHp7YcVMeKdg4A%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-reference-data-at-millennium-4371527881?position=30&pageNum=0&refId=DfsEqQ%2FGEo6JMVIkAVk86w%3D%3D&trackingId=klR0DfinqHp7YcVMeKdg4A%3D%3D,LinkedIn,3,,2026-03-26,17 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst Core Banking,ANRGI TECH,"Bangalore North Rural, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-core-banking-at-anrgi-tech-4391580065?position=17&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=79MYKGLj%2FjzH1Xja2gKueA%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-core-banking-at-anrgi-tech-4391580065?position=17&pageNum=0&refId=AbeE0rGzfB2cOK3IUfWB%2BQ%3D%3D&trackingId=79MYKGLj%2FjzH1Xja2gKueA%3D%3D,LinkedIn,3,,2026-03-27,1 hour ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
"Business Analyst I, Verification Services/VS",Amazon,"Bengaluru, Karnataka, India",Job,https://in.linkedin.com/jobs/view/business-analyst-i-verification-services-vs-at-amazon-4390870804?position=56&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=ZcrDCcgCgRX799jvBnz5Xg%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-i-verification-services-vs-at-amazon-4390870804?position=56&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=ZcrDCcgCgRX799jvBnz5Xg%3D%3D,LinkedIn,3,,2026-03-26,19 hours ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
Business Analyst II,Simplify Healthcare,"Pune City, Maharashtra, India",Job,https://in.linkedin.com/jobs/view/business-analyst-ii-at-simplify-healthcare-4390859514?position=28&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=6XdOhJrvfA4MH5gafBzP4g%3D%3D,https://in.linkedin.com/jobs/view/business-analyst-ii-at-simplify-healthcare-4390859514?position=28&pageNum=0&refId=v3ppGyZ%2BHgexqfny%2Bux%2ByQ%3D%3D&trackingId=6XdOhJrvfA4MH5gafBzP4g%3D%3D,LinkedIn,3,,2026-03-26,1 day ago,2026-03-27,18:05:54,hourly,24h,2026-03-27 18:27,,
